code,plot,habitat,site,treatment,spec,species,genus,family,group,trait,trait_value
X4SF10,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4612794612794613
X4SF10,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,102.92800229927008
X4SF11,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,3.2
X4SF11,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0729
X4SF11,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0331
X4SF11,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,3.091911236
X4SF11,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.45404663923182437
X4SF11,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,93.41121558912387
X4SF12,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,5.4
X4SF12,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.128
X4SF12,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0652
X4SF12,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,5.922389446
X4SF12,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.5093749999999999
X4SF12,X4SF,ridge,4,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,90.83419395705523
D5SF1,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,2.6
D5SF1,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.1125
D5SF1,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0434
D5SF1,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,5.127140068
D5SF1,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.3857777777777778
D5SF1,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,118.13686792626729
D5SF2,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,19.5
D5SF2,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.1628
D5SF2,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0595
D5SF2,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,7.573622917
D5SF2,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.36547911547911544
D5SF2,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,127.28778011764706
D5SF3,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,30
D5SF3,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.1296
D5SF3,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0546
D5SF3,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,6.310901572
D5SF3,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.42129629629629634
D5SF3,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,115.58427787545786
D5SF4,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,16
D5SF4,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.1266
D5SF4,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0496
D5SF4,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,6.713714314
D5SF4,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.39178515007898895
D5SF4,D5SF,meadow,5,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,135.35714342741935
D5SF5,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,6.1
D5SF5,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0699
D5SF5,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0277
D5SF5,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,3.192449099
D5SF5,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.396280400572246
D5SF5,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,115.25087
D5SF6,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,7
D5SF6,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.1076
D5SF6,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0371
D5SF6,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,5.104236888
D5SF6,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3447955390334573
D5SF6,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,137.5805091105121
D5SF7,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,6.7
D5SF7,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.2146
D5SF7,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0877
D5SF7,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,8.01675816
D5SF7,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.4086672879776328
D5SF7,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,91.41115347776511
D5SF8,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,5.7
D5SF8,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.1144
D5SF8,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0425
D5SF8,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,4.853663841
D5SF8,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3715034965034965
D5SF8,D5SF,meadow,5,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,114.20385508235294
D5SF9,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,4.6
D5SF9,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0829
D5SF9,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0319
D5SF9,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,3.491803339
D5SF9,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.3848009650180941
D5SF9,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,109.46091971786835
D5SF10,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,10
D5SF10,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.1532
D5SF10,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0542
D5SF10,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,6.94788933
D5SF10,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.3537859007832898
D5SF10,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,128.18984003690036
D5SF11,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,6.4
D5SF11,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.184
D5SF11,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0696
D5SF11,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,8.854857129
D5SF11,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.3782608695652174
D5SF11,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,127.22495875000003
D5SF12,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,2.8
D5SF12,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.1405
D5SF12,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0515
D5SF12,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,7.210290096
D5SF12,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.36654804270462626
D5SF12,D5SF,meadow,5,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,140.00563293203882
D4C1,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,height,10.3
D4C1,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0637
D4C1,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0273
D4C1,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.436552482
D4C1,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.42857142857142855
D4C1,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,125.8810432967033
D4C2,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,height,6.7
D4C2,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0584
D4C2,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0256
D4C2,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.02805846
D4C2,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.4383561643835617
D4C2,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,118.28353359375
D4C3,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,height,8.7
D4C3,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.053900000000000003
D4C3,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0209
D4C3,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,2.963148267
D4C3,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.38775510204081626
D4C3,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,141.7774290430622
D4C4,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,height,14.4
D4C4,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0729
D4C4,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0317
D4C4,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.749849274
D4C4,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.4348422496570644
D4C4,D4C,meadow,4,control,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,118.29177520504732
D4C5,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,6.6
D4C5,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.052
D4C5,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0188
D4C5,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,2.660299196
D4C5,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3615384615384616
D4C5,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,141.5052763829787
D4C6,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,4.4
D4C6,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0422
D4C6,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0153
D4C6,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,2.001143094
D4C6,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3625592417061611
D4C6,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,130.7936662745098
D4C7,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,7.6
D4C7,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0666
D4C7,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0227
D4C7,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,2.549116837
D4C7,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3408408408408408
D4C7,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,112.2958959030837
D4C8,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,7.9
D4C8,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0682
D4C8,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0251
D4C8,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,3.251068982
D4C8,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3680351906158358
D4C8,D4C,meadow,4,control,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,129.5246606374502
D4C9,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,4.6
D4C9,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.1052
D4C9,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0495
D4C9,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,4.210905772
D4C9,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.470532319391635
D4C9,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,85.06880347474748
D4C10,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,1.9
D4C10,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0538
D4C10,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0246
D4C10,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,2.306626354
D4C10,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4572490706319703
D4C10,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,93.76529894308943
D4C11,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,9.1
D4C11,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0547
D4C11,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0246
D4C11,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,2.552665217
D4C11,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4497257769652651
D4C11,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,103.7668787398374
D4C12,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,3.2
D4C12,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0329
D4C12,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0163
D4C12,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,1.611556132
D4C12,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.49544072948328266
D4C12,D4C,meadow,4,control,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,98.86847435582823
D3SF1,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,7.2
D3SF1,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0764
D3SF1,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0337
D3SF1,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.5677348
D3SF1,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.44109947643979064
D3SF1,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,105.86750148367953
D3SF2,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,9.2
D3SF2,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0763
D3SF2,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0328
D3SF2,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.590835399
D3SF2,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.42988204456094364
D3SF2,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,109.47668899390243
D3SF3,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,6.7
D3SF3,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0498
D3SF3,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0219
D3SF3,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,2.612450259
D3SF3,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.43975903614457834
D3SF3,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,119.28996616438357
D3SF4,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,height,6.2
D3SF4,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,fweight,0.0799
D3SF4,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,dweight,0.0342
D3SF4,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,leafa,3.791623384
D3SF4,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,LDMC,0.428035043804756
D3SF4,D3SF,meadow,3,snowfence,Betnan,Betula nana,Betula,Betulaceae,dS,SLA,110.86618081871345
D3SF5,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,3.7
D3SF5,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0837
D3SF5,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0363
D3SF5,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,3.590978624
D3SF5,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.4336917562724014
D3SF5,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,98.92503096418733
D3SF6,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,4.6
D3SF6,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0813
D3SF6,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0365
D3SF6,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,3.882823847
D3SF6,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.4489544895448954
D3SF6,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,106.37873553424659
D3SF7,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,3.8
D3SF7,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0736
D3SF7,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0292
D3SF7,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,3.252036722
D3SF7,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.3967391304347826
D3SF7,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,111.37112061643836
D3SF8,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,height,5.2
D3SF8,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,fweight,0.0671
D3SF8,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,dweight,0.0267
D3SF8,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,leafa,2.864940722
D3SF8,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,LDMC,0.39791356184798804
D3SF8,D3SF,meadow,3,snowfence,Vaculi,Vaccinium uliginosum,Vaccinium,Ericaceae,dS,SLA,107.30115063670412
D3SF9,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,3.2
D3SF9,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0575
D3SF9,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0221
D3SF9,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,2.523758178
D3SF9,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.38434782608695656
D3SF9,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,114.19720262443438
D3SF10,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,3.9
D3SF10,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0527
D3SF10,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0239
D3SF10,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,2.384009426
D3SF10,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4535104364326376
D3SF10,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,99.74934836820083
D3SF11,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,5.7
D3SF11,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.0834
D3SF11,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0333
D3SF11,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,3.216947114
D3SF11,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.39928057553956836
D3SF11,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,SLA,96.60501843843842
D3SF12,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,height,4.1
D3SF12,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,fweight,0.098
D3SF12,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,dweight,0.0437
D3SF12,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,leafa,3.43241249
D3SF12,D3SF,meadow,3,snowfence,Empnig,Empetrum nigrum,Empetrum,Ericaceae,eS,LDMC,0.4459183673469388
