ID,plot,habitat,site,treatment,spec,species,genus,family,group,trait,trait_value
252,X4C,ridge,4,control,Astalp,Astragalus alpinus,Astragalus,Fabaceae,F,LDMC,0.2346094101105712
252,X4C,ridge,4,control,Astalp,Astragalus alpinus,Astragalus,Fabaceae,F,SLA,NA
252,X4C,ridge,4,control,Astalp,Astragalus alpinus,Astragalus,Fabaceae,F,wN,4.93
252,X4C,ridge,4,control,Astalp,Astragalus alpinus,Astragalus,Fabaceae,F,d15N,-0.99
252,X4C,ridge,4,control,Astalp,Astragalus alpinus,Astragalus,Fabaceae,F,wC,47.1
252,X4C,ridge,4,control,Astalp,Astragalus alpinus,Astragalus,Fabaceae,F,d13C,-29.5
252,X4C,ridge,4,control,Astalp,Astragalus alpinus,Astragalus,Fabaceae,F,CN_ratio,9.553752535
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,height,3.1666666666666665
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,dweight,0.033433333333333336
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,fweight,0.1236
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,leafa,4.115
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,LDMC,0.27422852233209305
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,SLA,122.75446685320524
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,wN,1.18
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,d15N,-4
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,wC,46.31
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,d13C,-28.61
292,X4C,ridge,4,control,Pedlap,Pedicularis lapponicum,Pedicularis,Orobanchaceae,F,CN_ratio,39.24576271
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,3.2
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.061066666666666665
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.14973333333333333
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,6.0423333333333336
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.4019923752112019
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,103.08907165988516
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wN,1.17
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d15N,-0.9
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wC,48.86
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d13C,-30.88
153,X4SF,ridge,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,CN_ratio,41.76068376
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,height,6.9
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,dweight,0.017233333333333333
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,fweight,0.048466666666666665
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,leafa,1.883
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,LDMC,0.3559595279254125
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,SLA,109.53428014480646
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,wN,1.51
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,d15N,3.17
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,wC,47.12
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,d13C,-28.69
267,X4SF,ridge,4,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,CN_ratio,31.20529801
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,height,0.9666666666666667
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,dweight,0.02213333333333333
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,fweight,0.0387
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,leafa,0.9556666666666667
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,LDMC,0.566040769938174
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,SLA,44.86273192257547
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,wN,0.64
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,d15N,-6.16
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,wC,53.9
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,d13C,-29.17
92,X4SF,ridge,4,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,CN_ratio,84.21875
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,height,7.566666666666666
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,dweight,0.0387
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,fweight,0.11736666666666666
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,leafa,3.369333333333333
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,LDMC,0.32966179868084977
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,SLA,87.14855197613818
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,wN,1.59
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,d15N,0.4
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,wC,48.01
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,d13C,-27.66
266,X3SF,ridge,3,snowfence,Juntri,Juncus trifidus,Juncus,Juncaceae,G,CN_ratio,30.19496855
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,height,0.9666666666666667
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,dweight,0.023533333333333333
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,fweight,0.047966666666666664
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,leafa,1.1326666666666667
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,LDMC,0.4906463866603915
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,SLA,48.10359549732023
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,wN,0.68
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,d15N,-6.87
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,wC,54.79
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,d13C,-29.63
94,X3SF,ridge,3,snowfence,Loipro,Loiseleuria procumbens,Loiseleuria,Ericaceae,eS,CN_ratio,80.57352941
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,3.2666666666666666
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.04676666666666667
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.1144
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,4.430666666666667
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.4079825161348944
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,94.70610077534084
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wN,1.14
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d15N,-2.1
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wC,47.93
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d13C,-30.24
152,E5C,heath,5,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,CN_ratio,42.04385965
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,18.5
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.042133333333333335
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.1033
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,6.282
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.407985210679185
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,144.03961038961037
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,wN,1.35
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,d15N,0.64
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,wC,44.15
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,d13C,-25.21
166,E5C,heath,5,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,CN_ratio,32.7037037
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,2.5
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.026666666666666665
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.0535
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,1.656
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.4880494422755549
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,67.16715479469568
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,wN,0.74
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,d15N,-7.63
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,wC,50.97
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,d13C,-30.81
182,E5C,heath,5,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,CN_ratio,68.87837838
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,height,3.5
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,dweight,0.009333333333333334
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,fweight,0.03593333333333333
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,leafa,1.279
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.24377423521390715
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,156.4573970959483
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wN,2.1
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d15N,-5.09
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wC,50.55
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d13C,-29.73
291,E5SF,heath,5,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,CN_ratio,24.07142857
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,20.03333333333333
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.056966666666666665
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.15043333333333334
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,9.744666666666667
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.38041644453252277
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,168.98981855644098
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,wN,1.37
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,d15N,-0.3
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,wC,43.98
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,d13C,-27.42
167,E5SF,heath,5,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,CN_ratio,32.10218978
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,9.4
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.050866666666666664
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.1375
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,6.968666666666667
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.36700339496952455
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,140.23391825184578
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wN,2.35
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d15N,1.23
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wC,46.03
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d13C,-25.83
105,E5SF,heath,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,CN_ratio,19.58723404
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,height,6.666666666666667
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,dweight,0.08156666666666666
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,fweight,0.3704
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,leafa,9.843
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,LDMC,0.22056443592156683
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,SLA,122.59471734946895
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,wN,2.4
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,d15N,1.64
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,wC,40.8
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,d13C,-25.72
272,E5SF,heath,5,snowfence,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,CN_ratio,17
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,3.8
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0645
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.19240000000000002
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,7.661666666666666
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.33245659674517214
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,121.67724678315918
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,wN,1.76
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,d15N,-0.14
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,wC,47.59
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,d13C,-30.02
295,E5SF,heath,5,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,CN_ratio,27.03977273
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,39.56666666666667
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.2293
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.5982000000000001
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,22.303333333333335
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.38778369087524966
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,97.47955182282254
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,wN,2.13
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,d15N,-1.56
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,wC,49.92
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,d13C,-29.94
199,E5SF,heath,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,CN_ratio,23.43661972
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,3.2
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.0245
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.0748
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,2.6286666666666667
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.31266659338059755
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,120.18886936423505
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,wN,1.3
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,d15N,-9.2
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,wC,50.66
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,d13C,-29.22
181,E5SF,heath,5,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,CN_ratio,38.96923077
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,5.333333333333333
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.054599999999999996
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.14683333333333332
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,6.666666666666667
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.36251838274729586
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,131.1285102525135
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wN,1.55
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d15N,-0.75
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wC,49.57
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d13C,-30.05
151,E4SF,heath,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,CN_ratio,31.98064516
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,9.533333333333333
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.0808
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.3328
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,9.948333333333334
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.24404160428530167
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,125.02175921240186
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wN,2.14
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d15N,-3.17
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wC,46.93
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d13C,-28.58
164,E4SF,heath,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,CN_ratio,21.92990654
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,height,9.233333333333334
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,dweight,0.024433333333333335
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,fweight,0.0575
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,leafa,2.405
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,LDMC,0.42669626811417927
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,SLA,95.89600716239696
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,wN,0.93
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,d15N,-2.47
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,wC,44.26
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,d13C,-30.23
257,E4SF,heath,4,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,CN_ratio,47.59139785
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,40.666666666666664
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.14793333333333333
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.3795
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,13.799
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.38955282318125195
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,94.12700863562273
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,wN,2.14
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,d15N,-1.4
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,wC,49.68
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,d13C,-29.23
198,E4SF,heath,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,CN_ratio,23.21495327
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,18.566666666666666
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.044
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.11296666666666667
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,6.681333333333333
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.395867492512424
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,144.0834491533189
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,wN,1.64
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,d15N,-1.15
293,E4SF,heath,4,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,wC,41.22
